Signal,Final Equity,Total Return,Max Drawdown
rrg,10186.960300000006,1.869603000000053,-2.765919598511634
rsma_100150,10166.193099999991,1.6619309999999166,-2.3261912314465882
rbo_100,10155.948700000004,1.5594870000000371,-2.5478929304917233
rbo_50,10132.581200000019,1.3258120000001927,-2.211145270160631
rema_100150,10088.368299999998,0.8836829999999907,-2.2208294257308565
rema_50100,10019.718400000009,0.19718400000008351,-2.2360353933664094
rtt_5020,9996.066000000012,-0.0393399999998878,-2.157933593720334
rsma_50100,9896.8742,-1.0312580000000016,-3.040871361060826
rbo_20,9896.829100000003,-1.0317089999999696,-3.4206882324599146
rsma_50100150,9810.523500000001,-1.8947649999999872,-3.0639632190526997
rema_50100150,9766.712900000015,-2.3328709999998476,-3.066781201678026
