equity_signal,Final Equity,Total Return,Max Drawdown,combination_name,total_trades,Signal,Ticker
rbo_50__rbo_20_equity_constant,14687.346100000008,46.87346100000007,-31.914180193520497,rbo_50__rbo_20,30.0,rbo_50__rbo_20,A2A.MI
rbo_50__rbo_50_equity_constant,13772.472700000004,37.72472700000005,-27.391397188973936,rbo_50__rbo_50,3.0,rbo_50__rbo_50,A2A.MI
rbo_50__rtt_5020_equity_constant,13772.472700000004,37.72472700000005,-27.391397188973936,rbo_50__rtt_5020,3.0,rbo_50__rtt_5020,A2A.MI
rsma_50100150__rbo_20_equity_constant,13566.202300000004,35.66202300000003,-26.2874032182168,rsma_50100150__rbo_20,10.0,rsma_50100150__rbo_20,A2A.MI
rsma_50100150__rtt_5020_equity_constant,13532.577400000002,35.32577400000001,-26.10424677859224,rsma_50100150__rtt_5020,3.0,rsma_50100150__rtt_5020,A2A.MI
rtt_5020__rbo_50_equity_constant,12970.7934,29.707934,-22.903713815995253,rtt_5020__rbo_50,3.0,rtt_5020__rbo_50,A2A.MI
rtt_5020__rtt_5020_equity_constant,12970.7934,29.707934,-22.903713815995253,rtt_5020__rtt_5020,3.0,rtt_5020__rtt_5020,A2A.MI
rbo_20__rbo_50_equity_constant,12885.746600000002,28.85746600000003,-22.3948731073138,rbo_20__rbo_50,10.0,rbo_20__rbo_50,A2A.MI
rsma_50100150__rbo_50_equity_constant,12793.501400000005,27.935014000000024,-21.87405638508729,rsma_50100150__rbo_50,3.0,rsma_50100150__rbo_50,A2A.MI
rtt_5020__rbo_20_equity_constant,12574.668800000003,25.74668800000004,-20.47504265082516,rtt_5020__rbo_20,3.0,rtt_5020__rbo_20,A2A.MI
rbo_100__rbo_20_equity_constant,12557.127099999996,25.57127099999996,-24.715755677873684,rbo_100__rbo_20,43.0,rbo_100__rbo_20,A2A.MI
rbo_20__rtt_5020_equity_constant,12436.1331,24.36133100000002,-19.5891526764055,rbo_20__rtt_5020,3.0,rbo_20__rtt_5020,A2A.MI
rema_50100150__rbo_50_equity_constant,12317.386899999994,23.173868999999936,-20.31446215268269,rema_50100150__rbo_50,16.0,rema_50100150__rbo_50,A2A.MI
rbo_50__rsma_50100150_equity_constant,12233.763200000005,22.337632000000028,-20.199285367044336,rbo_50__rsma_50100150,46.0,rbo_50__rsma_50100150,A2A.MI
rbo_20__rbo_20_equity_constant,11955.986800000006,19.55986800000007,-19.775051168876317,rbo_20__rbo_20,3.0,rbo_20__rbo_20,A2A.MI
rema_50100150__rtt_5020_equity_constant,11887.671,18.87671,-19.7616124691897,rema_50100150__rtt_5020,9.0,rema_50100150__rtt_5020,A2A.MI
rsma_50100150__rsma_50100150_equity_constant,11834.045200000006,18.34045200000005,-15.539921356855926,rsma_50100150__rsma_50100150,3.0,rsma_50100150__rsma_50100150,A2A.MI
rbo_100__rbo_50_equity_constant,11744.97890000001,17.449789000000095,-16.48009293827998,rbo_100__rbo_50,23.0,rbo_100__rbo_50,A2A.MI
rbo_100__rtt_5020_equity_constant,11335.218200000008,13.352182000000056,-16.48009293827998,rbo_100__rtt_5020,16.0,rbo_100__rtt_5020,A2A.MI
rtt_5020__rema_50100150_equity_constant,11258.73819999999,12.587381999999913,-13.63983754413968,rtt_5020__rema_50100150,38.0,rtt_5020__rema_50100150,A2A.MI
rema_50100150__rsma_50100150_equity_constant,11186.338200000002,11.863382000000012,-19.50734952787992,rema_50100150__rsma_50100150,25.0,rema_50100150__rsma_50100150,A2A.MI
rtt_5020__rsma_50100150_equity_constant,10915.229499999998,9.152294999999969,-11.399235285027718,rtt_5020__rsma_50100150,25.0,rtt_5020__rsma_50100150,A2A.MI
rbo_100__rsma_50100150_equity_constant,10772.248699999996,7.722486999999956,-16.43465165525491,rbo_100__rsma_50100150,66.0,rbo_100__rsma_50100150,A2A.MI
rbo_20__rsma_50100150_equity_constant,10688.390400000002,6.8839040000000296,-13.64851309431788,rbo_20__rsma_50100150,32.0,rbo_20__rsma_50100150,A2A.MI
rbo_100__rbo_100_equity_constant,10685.030400000009,6.850304000000063,-21.66001511342833,rbo_100__rbo_100,2.0,rbo_100__rbo_100,A2A.MI
rbo_50__rbo_100_equity_constant,10685.030400000009,6.850304000000063,-21.66001511342833,rbo_50__rbo_100,2.0,rbo_50__rbo_100,A2A.MI
rsma_50100150__rbo_100_equity_constant,10685.030400000009,6.850304000000063,-21.66001511342833,rsma_50100150__rbo_100,2.0,rsma_50100150__rbo_100,A2A.MI
rbo_20__rema_50100150_equity_constant,10653.44149999999,6.5344149999998935,-11.419435669300436,rbo_20__rema_50100150,38.0,rbo_20__rema_50100150,A2A.MI
rema_50100150__rbo_20_equity_constant,10637.981500000002,6.379815000000022,-17.34828557370312,rema_50100150__rbo_20,18.0,rema_50100150__rbo_20,A2A.MI
rtt_5020_equity_constant,10567.4924,5.674924000000003,-24.79802322619008,rtt_5020,,rtt_5020,A2A.MI
rbo_50__rema_50100150_equity_constant,10567.422699999996,5.674226999999954,-13.625614565699776,rbo_50__rema_50100150,56.0,rbo_50__rema_50100150,A2A.MI
rsma_50100150_equity_equal,10310.294400000006,3.102944000000063,-5.02067127486418,rsma_50100150,,rsma_50100150,A2A.MI
rbo_20_equity_equal,10257.890499999989,2.5789049999998648,-3.145206391850702,rbo_20,,rbo_20,A2A.MI
rsma_50100150__rema_50100150_equity_constant,10194.653700000004,1.946537000000026,-5.540173664957506,rsma_50100150__rema_50100150,22.0,rsma_50100150__rema_50100150,A2A.MI
rema_50100150__rbo_100_equity_constant,10114.1076,1.1410759999999964,-20.5773948919943,rema_50100150__rbo_100,2.0,rema_50100150__rbo_100,A2A.MI
rsma_50100150__rsma_50100150_equity_equal,10107.5942,1.0759419999999853,-1.188499784022769,rsma_50100150__rsma_50100150,3.0,rsma_50100150__rsma_50100150,A2A.MI
rbo_20__rsma_50100150_equity_equal,10097.829799999998,0.9782979999999776,-0.9688200527998376,rbo_20__rsma_50100150,32.0,rbo_20__rsma_50100150,A2A.MI
rema_50100150_equity_equal,10088.742699999992,0.8874269999999296,-2.132009986234745,rema_50100150,,rema_50100150,A2A.MI
rema_50100150__rsma_50100150_equity_equal,10087.789,0.8778900000000034,-1.0950729358508544,rema_50100150__rsma_50100150,25.0,rema_50100150__rsma_50100150,A2A.MI
rtt_5020__rsma_50100150_equity_equal,10079.1545,0.7915449999999824,-0.8115853972673504,rtt_5020__rsma_50100150,25.0,rtt_5020__rsma_50100150,A2A.MI
rbo_100__rsma_50100150_equity_equal,10047.715099999996,0.4771509999999646,-1.3150201852926346,rbo_100__rsma_50100150,66.0,rbo_100__rsma_50100150,A2A.MI
rbo_50__rsma_50100150_equity_equal,10041.217499999995,0.4121749999999702,-1.1815807328352117,rbo_50__rsma_50100150,46.0,rbo_50__rsma_50100150,A2A.MI
rsma_50100150__rema_50100150_equity_equal,10033.429499999997,0.3342949999999511,-0.4358113708256965,rsma_50100150__rema_50100150,22.0,rsma_50100150__rema_50100150,A2A.MI
rsma_50100150__rbo_20_equity_equal,10028.751499999997,0.2875149999999715,-1.5005359109592251,rsma_50100150__rbo_20,10.0,rsma_50100150__rbo_20,A2A.MI
rbo_20__rbo_100_equity_constant,10014.3203,0.1432029999999917,-22.16552649635828,rbo_20__rbo_100,2.0,rbo_20__rbo_100,A2A.MI
rtt_5020__rbo_100_equity_constant,10014.3203,0.1432029999999917,-22.16552649635828,rtt_5020__rbo_100,2.0,rtt_5020__rbo_100,A2A.MI
rbo_20__rbo_20_equity_equal,9994.426,-0.0557400000000041,-1.2080125809458184,rbo_20__rbo_20,3.0,rbo_20__rbo_20,A2A.MI
rtt_5020__rbo_20_equity_equal,9960.0652,-0.3993480000000105,-1.2882688555367532,rtt_5020__rbo_20,3.0,rtt_5020__rbo_20,A2A.MI
rbo_100__rbo_20_equity_equal,9958.2146,-0.4178540000000064,-2.127812018106776,rbo_100__rbo_20,43.0,rbo_100__rbo_20,A2A.MI
rema_50100150__rtt_5020_equity_equal,9954.975800000002,-0.4502419999999785,-1.607247455769531,rema_50100150__rtt_5020,9.0,rema_50100150__rtt_5020,A2A.MI
rsma_50100150__rbo_50_equity_equal,9948.617100000003,-0.5138289999999546,-1.767320374096434,rsma_50100150__rbo_50,3.0,rsma_50100150__rbo_50,A2A.MI
rema_50100150__rbo_20_equity_equal,9947.3938,-0.5260620000000049,-1.1332412435485697,rema_50100150__rbo_20,18.0,rema_50100150__rbo_20,A2A.MI
rbo_50__rbo_20_equity_equal,9936.141099999995,-0.6385890000000449,-2.1295426536908364,rbo_50__rbo_20,30.0,rbo_50__rbo_20,A2A.MI
rbo_50__rema_50100150_equity_equal,9930.968399999994,-0.6903160000000574,-1.2859761450354743,rbo_50__rema_50100150,56.0,rbo_50__rema_50100150,A2A.MI
rema_50100150__rbo_50_equity_equal,9928.396499999995,-0.716035000000026,-1.7505545013668018,rema_50100150__rbo_50,16.0,rema_50100150__rbo_50,A2A.MI
rbo_20__rema_50100150_equity_equal,9927.417499999996,-0.7258250000000355,-1.0605191536355942,rbo_20__rema_50100150,38.0,rbo_20__rema_50100150,A2A.MI
rema_50100150__rema_50100150_equity_equal,9907.7254,-0.9227459999999854,-1.5449942522454836,rema_50100150__rema_50100150,6.0,rema_50100150__rema_50100150,A2A.MI
rsma_50100150__rtt_5020_equity_equal,9901.900600000006,-0.9809939999999352,-2.224658215120356,rsma_50100150__rtt_5020,3.0,rsma_50100150__rtt_5020,A2A.MI
rtt_5020_equity_equal,9901.481699999986,-0.9851830000001448,-2.1585662743540457,rtt_5020,,rtt_5020,A2A.MI
rbo_50__rbo_50_equity_equal,9895.380700000002,-1.0461929999999842,-2.289038325228076,rbo_50__rbo_50,3.0,rbo_50__rbo_50,A2A.MI
rbo_50__rtt_5020_equity_equal,9895.380700000002,-1.0461929999999842,-2.289038325228076,rbo_50__rtt_5020,3.0,rbo_50__rtt_5020,A2A.MI
rtt_5020__rema_50100150_equity_equal,9892.7139,-1.0728609999999916,-1.2405624257560592,rtt_5020__rema_50100150,38.0,rtt_5020__rema_50100150,A2A.MI
rbo_20__rtt_5020_equity_equal,9890.016799999996,-1.099832000000045,-1.9825011410744169,rbo_20__rtt_5020,3.0,rbo_20__rtt_5020,A2A.MI
rbo_100__rtt_5020_equity_equal,9881.0785,-1.189214999999988,-2.548951333133581,rbo_100__rtt_5020,16.0,rbo_100__rtt_5020,A2A.MI
rbo_20__rbo_50_equity_equal,9863.686499999996,-1.3631350000000375,-2.243454201356896,rbo_20__rbo_50,10.0,rbo_20__rbo_50,A2A.MI
rtt_5020__rtt_5020_equity_equal,9857.021899999994,-1.429781000000052,-2.3095053958195164,rtt_5020__rtt_5020,3.0,rtt_5020__rtt_5020,A2A.MI
rtt_5020__rbo_50_equity_equal,9857.021899999994,-1.429781000000052,-2.3095053958195164,rtt_5020__rbo_50,3.0,rtt_5020__rbo_50,A2A.MI
rbo_100__rbo_50_equity_equal,9854.707400000005,-1.4529259999999655,-2.6906628183096166,rbo_100__rbo_50,23.0,rbo_100__rbo_50,A2A.MI
rbo_100__rema_50100150_equity_equal,9844.174300000002,-1.558256999999974,-2.1490079179338943,rbo_100__rema_50100150,64.0,rbo_100__rema_50100150,A2A.MI
rrg_equity_equal,9839.521900000009,-1.6047809999999108,-2.982305240440621,rrg,,rrg,A2A.MI
rsma_50100150__rbo_100_equity_equal,9839.118200000008,-1.608817999999923,-2.9862915363118026,rsma_50100150__rbo_100,2.0,rsma_50100150__rbo_100,A2A.MI
rbo_100__rbo_100_equity_equal,9839.118200000008,-1.608817999999923,-2.9862915363118026,rbo_100__rbo_100,2.0,rbo_100__rbo_100,A2A.MI
rbo_50__rbo_100_equity_equal,9839.118200000008,-1.608817999999923,-2.9862915363118026,rbo_50__rbo_100,2.0,rbo_50__rbo_100,A2A.MI
rema_50100150__rbo_100_equity_equal,9830.804200000004,-1.69195799999996,-2.857923438001105,rema_50100150__rbo_100,2.0,rema_50100150__rbo_100,A2A.MI
rbo_20__rbo_100_equity_equal,9795.712499999998,-2.0428750000000218,-3.0585689140439034,rbo_20__rbo_100,2.0,rbo_20__rbo_100,A2A.MI
rtt_5020__rbo_100_equity_equal,9795.712499999998,-2.0428750000000218,-3.0585689140439034,rtt_5020__rbo_100,2.0,rtt_5020__rbo_100,A2A.MI
rbo_50_equity_equal,9724.556399999992,-2.7544360000000823,-3.843817279335462,rbo_50,,rbo_50,A2A.MI
rbo_100_equity_equal,9575.902800000013,-4.240971999999877,-5.628177444081146,rbo_100,,rbo_100,A2A.MI
rbo_100__rema_50100150_equity_constant,9356.8469,-6.431530999999991,-18.53052985510971,rbo_100__rema_50100150,64.0,rbo_100__rema_50100150,A2A.MI
rema_50100150__rema_50100150_equity_constant,9087.317000000006,-9.12682999999994,-13.61669500244798,rema_50100150__rema_50100150,6.0,rema_50100150__rema_50100150,A2A.MI
rsma_50100150__rema_50100150_equity_convex,7000.449700000007,-29.995502999999925,-38.140704999999954,rsma_50100150__rema_50100150,22.0,rsma_50100150__rema_50100150,A2A.MI
rtt_5020_equity_convex,6727.4584999999815,-32.72541500000018,-80.60540233561389,rtt_5020,,rtt_5020,A2A.MI
rtt_5020_equity_concave,6553.787099999986,-34.46212900000014,-84.36630712513018,rtt_5020,,rtt_5020,A2A.MI
rema_50100150__rema_50100150_equity_convex,6179.816000000004,-38.20183999999996,-78.9069806392413,rema_50100150__rema_50100150,6.0,rema_50100150__rema_50100150,A2A.MI
rsma_50100150__rema_50100150_equity_concave,6144.583300000008,-38.55416699999993,-45.07103499999995,rsma_50100150__rema_50100150,22.0,rsma_50100150__rema_50100150,A2A.MI
rema_50100150__rema_50100150_equity_concave,6100.536700000007,-38.994632999999936,-79.39154716132056,rema_50100150__rema_50100150,6.0,rema_50100150__rema_50100150,A2A.MI
rsma_50100150__rbo_100_equity_convex,5260.345600000006,-47.39654399999994,-160.47104157821457,rsma_50100150__rbo_100,2.0,rsma_50100150__rbo_100,A2A.MI
rbo_100__rbo_100_equity_convex,5260.345600000006,-47.39654399999994,-160.47104157821457,rbo_100__rbo_100,2.0,rbo_100__rbo_100,A2A.MI
rbo_50__rbo_100_equity_convex,5260.345600000006,-47.39654399999994,-160.47104157821457,rbo_50__rbo_100,2.0,rbo_50__rbo_100,A2A.MI
rbo_50__rema_50100150_equity_convex,4877.63570000002,-51.2236429999998,-60.35222399999981,rbo_50__rema_50100150,56.0,rbo_50__rema_50100150,A2A.MI
rbo_20__rema_50100150_equity_convex,4848.138200000027,-51.51861799999973,-55.83678599999977,rbo_20__rema_50100150,38.0,rbo_20__rema_50100150,A2A.MI
rema_50100150__rbo_20_equity_convex,4801.1629999999805,-51.9883700000002,-79.68102484202764,rema_50100150__rbo_20,18.0,rema_50100150__rbo_20,A2A.MI
rema_50100150__rbo_20_equity_concave,4801.149999999981,-51.988500000000194,-79.68102484202764,rema_50100150__rbo_20,18.0,rema_50100150__rbo_20,A2A.MI
rbo_100__rema_50100150_equity_convex,4206.927900000044,-57.930720999999565,-74.67941934898279,rbo_100__rema_50100150,64.0,rbo_100__rema_50100150,A2A.MI
rbo_50__rema_50100150_equity_concave,4026.170600000018,-59.73829399999981,-67.31440799999982,rbo_50__rema_50100150,56.0,rbo_50__rema_50100150,A2A.MI
rtt_5020__rema_50100150_equity_convex,3915.694800000024,-60.84305199999975,-60.843051999999766,rtt_5020__rema_50100150,38.0,rtt_5020__rema_50100150,A2A.MI
rbo_20__rema_50100150_equity_concave,3475.9579000000376,-65.24042099999963,-71.0609832530126,rbo_20__rema_50100150,38.0,rbo_20__rema_50100150,A2A.MI
rbo_100__rema_50100150_equity_concave,3380.775200000041,-66.19224799999958,-80.71393252266789,rbo_100__rema_50100150,64.0,rbo_100__rema_50100150,A2A.MI
rtt_5020__rema_50100150_equity_concave,2806.7972000000354,-71.93202799999965,-74.33693346858877,rtt_5020__rema_50100150,38.0,rtt_5020__rema_50100150,A2A.MI
rbo_100__rbo_20_equity_convex,1976.6252000000056,-80.23374799999993,-83.75819499999994,rbo_100__rbo_20,43.0,rbo_100__rbo_20,A2A.MI
rbo_20__rtt_5020_equity_convex,1544.7655999999963,-84.55234400000003,-129.4566740000001,rbo_20__rtt_5020,3.0,rbo_20__rtt_5020,A2A.MI
rbo_20__rtt_5020_equity_concave,1544.7655999999963,-84.55234400000003,-129.4566740000001,rbo_20__rtt_5020,3.0,rbo_20__rtt_5020,A2A.MI
rsma_50100150__rbo_20_equity_convex,1541.1965,-84.588035,-84.58803499999999,rsma_50100150__rbo_20,10.0,rsma_50100150__rbo_20,A2A.MI
rbo_100__rbo_20_equity_concave,1462.3457000000028,-85.37654299999997,-87.98398499999998,rbo_100__rbo_20,43.0,rbo_100__rbo_20,A2A.MI
rbo_20__rbo_50_equity_convex,1236.438499999996,-87.63561500000004,-129.4566740000001,rbo_20__rbo_50,10.0,rbo_20__rbo_50,A2A.MI
rbo_20__rbo_50_equity_concave,1236.438499999996,-87.63561500000004,-129.4566740000001,rbo_20__rbo_50,10.0,rbo_20__rbo_50,A2A.MI
rtt_5020__rtt_5020_equity_convex,1216.042099999996,-87.83957900000003,-129.4566740000001,rtt_5020__rtt_5020,3.0,rtt_5020__rtt_5020,A2A.MI
rtt_5020__rbo_50_equity_convex,1216.042099999996,-87.83957900000003,-129.4566740000001,rtt_5020__rbo_50,3.0,rtt_5020__rbo_50,A2A.MI
rtt_5020__rtt_5020_equity_concave,1216.042099999996,-87.83957900000003,-129.4566740000001,rtt_5020__rtt_5020,3.0,rtt_5020__rtt_5020,A2A.MI
rtt_5020__rbo_50_equity_concave,1216.042099999996,-87.83957900000003,-129.4566740000001,rtt_5020__rbo_50,3.0,rtt_5020__rbo_50,A2A.MI
rema_50100150__rtt_5020_equity_concave,1174.277200000009,-88.25722799999991,-139.77945382449067,rema_50100150__rtt_5020,9.0,rema_50100150__rtt_5020,A2A.MI
rema_50100150__rtt_5020_equity_convex,1174.277200000009,-88.25722799999991,-139.77945382449067,rema_50100150__rtt_5020,9.0,rema_50100150__rtt_5020,A2A.MI
rsma_50100150__rbo_20_equity_concave,1140.1133999999993,-88.59886600000002,-88.59886600000002,rsma_50100150__rbo_20,10.0,rsma_50100150__rbo_20,A2A.MI
rbo_50__rbo_20_equity_convex,1074.6870999999987,-89.25312900000002,-89.25312900000002,rbo_50__rbo_20,30.0,rbo_50__rbo_20,A2A.MI
rema_50100150__rbo_50_equity_concave,939.8418000000096,-90.60158199999992,-139.77945382449067,rema_50100150__rbo_50,16.0,rema_50100150__rbo_50,A2A.MI
rema_50100150__rbo_50_equity_convex,939.8418000000096,-90.60158199999992,-139.77945382449067,rema_50100150__rbo_50,16.0,rema_50100150__rbo_50,A2A.MI
rbo_50__rbo_20_equity_concave,795.0624999999977,-92.04937500000004,-92.04937500000004,rbo_50__rbo_20,30.0,rbo_50__rbo_20,A2A.MI
rtt_5020__rbo_20_equity_concave,-395.4058000000095,-103.9540580000001,-129.4566740000001,rtt_5020__rbo_20,3.0,rtt_5020__rbo_20,A2A.MI
rtt_5020__rbo_20_equity_convex,-395.4058000000095,-103.9540580000001,-129.4566740000001,rtt_5020__rbo_20,3.0,rtt_5020__rbo_20,A2A.MI
rbo_20__rbo_20_equity_convex,-493.16840000000974,-104.9316840000001,-129.4566740000001,rbo_20__rbo_20,3.0,rbo_20__rbo_20,A2A.MI
rbo_20__rbo_20_equity_concave,-493.16840000000974,-104.9316840000001,-129.4566740000001,rbo_20__rbo_20,3.0,rbo_20__rbo_20,A2A.MI
rbo_50__rbo_50_equity_convex,-639.4282999999923,-106.39428299999992,-197.337382,rbo_50__rbo_50,3.0,rbo_50__rbo_50,A2A.MI
rbo_50__rtt_5020_equity_convex,-639.4282999999923,-106.39428299999992,-197.337382,rbo_50__rtt_5020,3.0,rbo_50__rtt_5020,A2A.MI
rbo_50__rtt_5020_equity_concave,-639.4282999999923,-106.39428299999992,-197.337382,rbo_50__rtt_5020,3.0,rbo_50__rtt_5020,A2A.MI
rbo_50__rbo_50_equity_concave,-639.4282999999923,-106.39428299999992,-197.337382,rbo_50__rbo_50,3.0,rbo_50__rbo_50,A2A.MI
rsma_50100150__rtt_5020_equity_convex,-712.3936999999921,-107.12393699999993,-197.337382,rsma_50100150__rtt_5020,3.0,rsma_50100150__rtt_5020,A2A.MI
rsma_50100150__rtt_5020_equity_concave,-712.3936999999921,-107.12393699999993,-197.337382,rsma_50100150__rtt_5020,3.0,rsma_50100150__rtt_5020,A2A.MI
rtt_5020__rsma_50100150_equity_convex,-921.7517000000104,-109.21751700000011,-109.57345600000012,rtt_5020__rsma_50100150,25.0,rtt_5020__rsma_50100150,A2A.MI
rtt_5020__rsma_50100150_equity_concave,-922.4167000000108,-109.22416700000012,-109.5866130000001,rtt_5020__rsma_50100150,25.0,rtt_5020__rsma_50100150,A2A.MI
rsma_50100150__rbo_50_equity_convex,-937.5881999999924,-109.37588199999992,-197.337382,rsma_50100150__rbo_50,3.0,rsma_50100150__rbo_50,A2A.MI
rsma_50100150__rbo_50_equity_concave,-937.5881999999924,-109.37588199999992,-197.337382,rsma_50100150__rbo_50,3.0,rsma_50100150__rbo_50,A2A.MI
rbo_20__rsma_50100150_equity_convex,-994.66250000001,-109.9466250000001,-109.9466250000001,rbo_20__rsma_50100150,32.0,rbo_20__rsma_50100150,A2A.MI
rbo_20__rsma_50100150_equity_concave,-995.4091000000104,-109.9540910000001,-109.9540910000001,rbo_20__rsma_50100150,32.0,rbo_20__rsma_50100150,A2A.MI
rema_50100150__rbo_100_equity_convex,-1036.509299999985,-110.36509299999986,-124.947081548687,rema_50100150__rbo_100,2.0,rema_50100150__rbo_100,A2A.MI
rbo_100__rbo_50_equity_concave,-1156.6755999999914,-111.56675599999993,-197.337382,rbo_100__rbo_50,23.0,rbo_100__rbo_50,A2A.MI
rbo_100__rbo_50_equity_convex,-1156.6755999999914,-111.56675599999993,-197.337382,rbo_100__rbo_50,23.0,rbo_100__rbo_50,A2A.MI
rbo_100__rtt_5020_equity_convex,-1445.304199999991,-114.45304199999993,-197.337382,rbo_100__rtt_5020,16.0,rbo_100__rtt_5020,A2A.MI
rbo_100__rtt_5020_equity_concave,-1445.304199999991,-114.45304199999993,-197.337382,rbo_100__rtt_5020,16.0,rbo_100__rtt_5020,A2A.MI
rbo_100__rbo_100_equity_concave,-1552.7603999999872,-115.52760399999984,-159.21203079697258,rbo_100__rbo_100,2.0,rbo_100__rbo_100,A2A.MI
rbo_50__rbo_100_equity_concave,-1552.7603999999872,-115.52760399999984,-159.21203079697258,rbo_50__rbo_100,2.0,rbo_50__rbo_100,A2A.MI
rsma_50100150__rbo_100_equity_concave,-1552.7603999999872,-115.52760399999984,-159.21203079697258,rsma_50100150__rbo_100,2.0,rsma_50100150__rbo_100,A2A.MI
rema_50100150__rbo_100_equity_concave,-1754.6252999999867,-117.54625299999984,-124.947081548687,rema_50100150__rbo_100,2.0,rema_50100150__rbo_100,A2A.MI
rema_50100150__rsma_50100150_equity_convex,-2502.035299999998,-125.020353,-123.04311123796629,rema_50100150__rsma_50100150,25.0,rema_50100150__rsma_50100150,A2A.MI
rema_50100150__rsma_50100150_equity_concave,-2502.035299999998,-125.020353,-123.04311123796629,rema_50100150__rsma_50100150,25.0,rema_50100150__rsma_50100150,A2A.MI
rtt_5020__rbo_100_equity_convex,-3186.40090000001,-131.8640090000001,-126.47712776414282,rtt_5020__rbo_100,2.0,rtt_5020__rbo_100,A2A.MI
rbo_20__rbo_100_equity_convex,-3186.40090000001,-131.8640090000001,-126.47712776414282,rbo_20__rbo_100,2.0,rbo_20__rbo_100,A2A.MI
rbo_20__rbo_100_equity_concave,-6106.352100000008,-161.0635210000001,-140.52690867174476,rbo_20__rbo_100,2.0,rbo_20__rbo_100,A2A.MI
rtt_5020__rbo_100_equity_concave,-6106.352100000008,-161.0635210000001,-140.52690867174476,rtt_5020__rbo_100,2.0,rtt_5020__rbo_100,A2A.MI
rbo_50__rsma_50100150_equity_convex,-6125.701,-161.25701,-182.7581210000001,rbo_50__rsma_50100150,46.0,rbo_50__rsma_50100150,A2A.MI
rbo_50__rsma_50100150_equity_concave,-6126.2588000000005,-161.262588,-182.7653070000001,rbo_50__rsma_50100150,46.0,rbo_50__rsma_50100150,A2A.MI
rsma_50100150__rsma_50100150_equity_convex,-7408.955699999995,-174.08955699999996,-178.376676,rsma_50100150__rsma_50100150,3.0,rsma_50100150__rsma_50100150,A2A.MI
rsma_50100150__rsma_50100150_equity_concave,-7408.955699999995,-174.08955699999996,-178.376676,rsma_50100150__rsma_50100150,3.0,rsma_50100150__rsma_50100150,A2A.MI
rbo_100__rsma_50100150_equity_convex,-9749.16220000001,-197.4916220000001,-203.8005480000002,rbo_100__rsma_50100150,66.0,rbo_100__rsma_50100150,A2A.MI
rbo_100__rsma_50100150_equity_concave,-9750.00530000001,-197.5000530000001,-203.8096600000002,rbo_100__rsma_50100150,66.0,rbo_100__rsma_50100150,A2A.MI
rbo_20_equity_constant,,,0.0,rbo_20,,rbo_20,A2A.MI
rbo_20_equity_concave,,,0.0,rbo_20,,rbo_20,A2A.MI
rbo_20_equity_convex,,,0.0,rbo_20,,rbo_20,A2A.MI
rbo_50_equity_constant,,,0.0,rbo_50,,rbo_50,A2A.MI
rbo_50_equity_concave,,,0.0,rbo_50,,rbo_50,A2A.MI
rbo_50_equity_convex,,,0.0,rbo_50,,rbo_50,A2A.MI
rbo_100_equity_constant,,,0.0,rbo_100,,rbo_100,A2A.MI
rbo_100_equity_concave,,,0.0,rbo_100,,rbo_100,A2A.MI
rbo_100_equity_convex,,,0.0,rbo_100,,rbo_100,A2A.MI
rsma_50100150_equity_constant,,,0.0,rsma_50100150,,rsma_50100150,A2A.MI
rsma_50100150_equity_concave,,,0.0,rsma_50100150,,rsma_50100150,A2A.MI
rsma_50100150_equity_convex,,,0.0,rsma_50100150,,rsma_50100150,A2A.MI
rema_50100150_equity_constant,,,0.0,rema_50100150,,rema_50100150,A2A.MI
rema_50100150_equity_concave,,,0.0,rema_50100150,,rema_50100150,A2A.MI
rema_50100150_equity_convex,,,0.0,rema_50100150,,rema_50100150,A2A.MI
rrg_equity_constant,,,0.0,rrg,,rrg,A2A.MI
rrg_equity_concave,,,0.0,rrg,,rrg,A2A.MI
rrg_equity_convex,,,0.0,rrg,,rrg,A2A.MI
rsma_50100150__rbo_50_equity_concave,34846.198399999805,248.46198399999807,-87.87604562414892,rsma_50100150__rbo_50,52.0,rsma_50100150__rbo_50,AZM.MI
rsma_50100150__rbo_50_equity_convex,30603.20589999985,206.03205899999853,-77.00459224731527,rsma_50100150__rbo_50,52.0,rsma_50100150__rbo_50,AZM.MI
rsma_50100150__rtt_5020_equity_concave,29626.88670000003,196.2688670000003,-89.78919268960097,rsma_50100150__rtt_5020,37.0,rsma_50100150__rtt_5020,AZM.MI
rema_50100150__rbo_50_equity_convex,26051.74929999989,160.5174929999989,-72.10252601779091,rema_50100150__rbo_50,52.0,rema_50100150__rbo_50,AZM.MI
rsma_50100150__rtt_5020_equity_convex,25777.8763,157.778763,-79.60055148392242,rsma_50100150__rtt_5020,37.0,rsma_50100150__rtt_5020,AZM.MI
rema_50100150__rbo_50_equity_concave,24980.864199999905,149.80864199999905,-81.90142353630048,rema_50100150__rbo_50,52.0,rema_50100150__rbo_50,AZM.MI
rema_50100150__rbo_100_equity_convex,24409.27919999989,144.09279199999895,-65.67164970705976,rema_50100150__rbo_100,46.0,rema_50100150__rbo_100,AZM.MI
rema_50100150__rbo_100_equity_concave,24273.146699999896,142.73146699999896,-65.47561389839223,rema_50100150__rbo_100,46.0,rema_50100150__rbo_100,AZM.MI
rema_50100150__rsma_50100150_equity_concave,21028.292699999984,110.28292699999982,-70.57900584171786,rema_50100150__rsma_50100150,32.0,rema_50100150__rsma_50100150,AZM.MI
