Signal,Final Equity,Total Return,Max Drawdown
rrg,10173.875400000019,1.7387540000001867,-2.410089885471555
rema_100150,10051.113800000005,0.5111380000000443,-1.4004426070189944
rsma_50100150,10036.329300000001,0.36329300000002007,-1.1731180882327237
rbo_100,10023.546200000012,0.23546200000010842,-1.2495114430218592
rsma_50100,10005.624100000003,0.056241000000034624,-1.321491383738175
rsma_100150,9982.3674,-0.17632600000000442,-1.1501909757313424
rbo_50,9957.9579,-0.42042100000000415,-1.3644644343307308
rema_50100,9919.025699999997,-0.8097430000000294,-1.8588204627072538
rema_50100150,9901.4178,-0.9858220000000029,-1.8378524452571303
rtt_5020,9772.893899999995,-2.271061000000041,-2.4293596069736925
rbo_20,9652.45600000001,-3.4754399999999075,-4.252986179712266
