Signal,Final Equity,Total Return,Max Drawdown
rsma_50100,2549.9204999999993,1.9968199999999658,-2.532765541152977
rrg,2548.7024,1.9480960000000103,-2.2210118139576114
rbo_100,2539.553999999999,1.582159999999977,-2.0579575466719757
rema_50100,2538.105699999999,1.5242279999999608,-2.0955129938286228
rema_100150,2527.350699999998,1.0940279999999358,-1.7299308887483236
rsma_100150,2526.3404999999975,1.0536199999999107,-1.8130241775489362
rbo_50,2517.2742000000007,0.6909680000000362,-1.900149224329018
rtt_5020,2516.997700000001,0.6799080000000401,-1.6532437956163308
rbo_20,2511.1276000000003,0.4451040000000184,-1.9653145548058883
rsma_50100150,2470.388899999998,-1.1844440000000733,-1.8044117502207426
rema_50100150,2465.063699999999,-1.3974520000000434,-1.9165304126247555
