Signal,Final Equity,Total Return,Max Drawdown
rrg,10093.373699999998,0.93373699999999,-1.3743305390849034
rbo_100,10078.757299999988,0.7875729999998748,-1.2691186026589998
rsma_100150,10078.2161,0.7821609999999923,-1.1118958259332017
rbo_50,10067.879399999996,0.6787939999999715,-1.1130370368031308
rema_100150,10046.396100000004,0.46396100000003493,-1.1154163844440246
rema_50100,10011.99799999999,0.1199799999999085,-1.1192473462258754
rtt_5020,9998.002699999992,-0.019973000000084173,-1.0530861003971457
rsma_50100,9952.866700000008,-0.4713329999999183,-1.5015414422975786
rbo_20,9948.373699999998,-0.5162630000000168,-1.7202593738924201
rsma_50100150,9904.732300000012,-0.9526769999998796,-1.5458581095210056
rema_50100150,9889.973300000018,-1.1002669999998216,-1.454535313067427
