Signal,Final Equity,Total Return,Max Drawdown
rbo_100,10178.6323,1.7863229999999897,-2.111906256096587
rrg,10166.230199999998,1.662301999999971,-1.8537047812046796
rsma_50100,10141.290299999999,1.4129029999999876,-2.5921714773360702
rbo_20,10095.090399999974,0.9509039999997304,-4.1404588413409105
rema_50100,10002.161499999997,0.02161499999997485,-1.796240812388847
rema_50100150,9956.141599999999,-0.4385840000000085,-1.4387758099841303
rema_100150,9944.24060000001,-0.5575939999998947,-1.699657999999963
rtt_5020,9917.521600000022,-0.8247839999997786,-2.835583145563215
rbo_50,9878.233900000005,-1.2176609999999477,-3.035409759849224
rsma_100150,9833.219399999989,-1.667806000000105,-2.166850000000104
rsma_50100150,9746.3854,-2.536146000000006,-2.673891000000094
