Signal,Final Equity,Total Return,Max Drawdown
rrg,11019.530000000008,10.195300000000085,-9.313100626549952
rbo_100,10668.04319999999,6.680431999999881,-6.959488852856229
rema_50100,10553.465600000027,5.534656000000271,-6.240787854677315
rema_100150,10303.340800000005,3.0334080000000485,-3.8494066693942175
rsma_100150,10297.287599999963,2.9728759999996246,-4.1162718895304815
rema_50100150,10295.266500000002,2.952665000000021,-6.266807930616736
rsma_50100150,10259.636700000045,2.5963670000004546,-4.798174203611965
rsma_50100,10200.54720000001,2.005472000000097,-3.8801540293438954
rbo_50,9937.47950000001,-0.6252049999998954,-6.625086178396048
rtt_5020,9583.20959999997,-4.167904000000311,-6.896515034198068
rbo_20,9150.267700000033,-8.497322999999668,-10.461092477072715
