Signal,Final Equity,Total Return,Max Drawdown
rrg,10260.661200000017,2.6066120000001636,-3.1524272326078697
rema_50100150,10168.962899999999,1.6896289999999814,-2.7595958475940066
rema_50100,10074.750199999979,0.7475019999997778,-1.932100366767505
rsma_50100150,10065.863799999992,0.6586379999999226,-1.8464528716650137
rema_100150,10048.369000000008,0.483690000000081,-1.6318533839720015
rbo_100,10036.643600000005,0.3664360000000588,-2.132788947419823
rsma_50100,10009.81039999999,0.09810399999989894,-1.8596813080581482
rbo_50,9976.930200000003,-0.23069799999997365,-2.2628675101725553
rtt_5020,9823.620699999983,-1.763793000000169,-2.271414187782271
rsma_100150,9813.179200000008,-1.8682079999999268,-3.165244890232133
rbo_20,9783.322499999995,-2.166775000000054,-3.563975946485835
