Signal,Final Equity,Total Return,Max Drawdown
rbo_100,2551.1248000000014,2.0449920000000565,-2.089243144827774
rema_100150,2548.7550000000033,1.950200000000124,-2.1280232898023996
rsma_100150,2534.1353000000036,1.3654120000001324,-1.691245921908962
rrg,2521.0027999999998,0.8401119999999818,-0.866623392881597
rema_50100,2512.8243000000016,0.512972000000067,-2.0943299176766397
rbo_50,2511.7746999999963,0.4709879999998501,-1.4128326089849381
rsma_50100,2509.6488000000027,0.38595200000011154,-2.094495181229469
rema_50100150,2508.8602000000033,0.3544080000001282,-2.0976017831577
rsma_50100150,2508.4482,0.33792799999998735,-2.042573688010573
rtt_5020,2472.165699999999,-1.1133720000000347,-1.6343709288777142
rbo_20,2434.2197000000006,-2.631211999999983,-3.1462091656273636
