Signal,Final Equity,Total Return,Max Drawdown
rbo_50,2536.991899999997,1.4796759999998743,-1.8370305253125128
rema_100150,2535.691099999995,1.4276439999997947,-1.9268609481314056
rrg,2528.0955999999996,1.1238239999999955,-1.7598543555742714
rbo_100,2527.8147999999997,1.112591999999979,-1.7787788012211
rbo_20,2524.3852999999995,0.9754119999999755,-1.377667201541612
rtt_5020,2523.1747999999966,0.9269919999998599,-1.1873151536298123
rsma_50100,2521.271400000001,0.8508560000000331,-1.4000536557937224
rema_50100,2496.1655000000014,-0.15337999999994745,-1.4305839737024306
rema_50100150,2488.285699999999,-0.46857200000004484,-1.3955070328320547
rsma_100150,2484.9191000000005,-0.6032359999999737,-1.4009959999999773
rsma_50100150,2463.160499999994,-1.4735800000002408,-1.6817080000002533
