Signal,Final Equity,Total Return,Max Drawdown
rsma_100150,10495.579599999986,4.955795999999868,-5.054565311121763
rsma_50100150,10495.579599999986,4.955795999999868,-5.054565311121763
rema_100150,10495.579599999986,4.955795999999868,-5.054565311121763
rema_50100150,10495.579599999986,4.955795999999868,-5.054565311121763
rsma_50100,10482.528799999993,4.825287999999928,-5.114922228838774
rema_50100,10482.528799999993,4.825287999999928,-5.114922228838774
rbo_100,10471.585499999988,4.715854999999891,-4.953867470055844
rbo_50,10269.41339999999,2.6941339999998926,-3.2572411331281073
rrg,10247.01039999999,2.4701039999998953,-2.707205573619274
rtt_5020,10053.342200000014,0.5334220000001277,-1.8135476323334117
rbo_20,9944.761800000006,-0.5523819999999402,-2.0510819894020953
