Signal,Final Equity,Total Return,Max Drawdown
rsma_100150,10286.73900000001,2.867390000000114,-3.0791518968218465
rema_100150,10286.73900000001,2.867390000000114,-3.0791518968218465
rrg,10273.922199999992,2.739221999999919,-2.7579328328036947
rbo_100,10232.504099999986,2.325040999999861,-2.913525054744569
rbo_20,10180.347200000002,1.803472000000017,-2.9590049931434956
rema_50100,10170.60109999998,1.7060109999998074,-2.9312431110245423
rtt_5020,10125.7101,1.257101000000005,-2.2647274769892873
rsma_50100,10089.74820000002,0.8974820000001937,-2.4930805686496336
rbo_50,10015.430899999992,0.1543089999999303,-2.205883892278209
rsma_50100150,9840.079999999989,-1.5992000000001116,-2.389452000000056
rema_50100150,9713.26099999999,-2.867390000000103,-3.163576508671595
