Signal,Final Equity,Total Return,Max Drawdown
rbo_20,10322.122800000005,3.2212280000000426,-4.009972400811679
rtt_5020,10258.134099999997,2.5813409999999815,-3.3904115470458547
rbo_50,10212.508900000003,2.1250890000000355,-3.182852209406495
rsma_100150,10117.918900000022,1.1791890000002248,-2.5842253395082952
rema_50100,10099.898200000003,0.9989820000000371,-3.2521298595886776
rema_100150,10080.021800000006,0.8002180000000525,-2.7604742548391825
rsma_50100,9945.999999999998,-0.5400000000000182,-4.3593124003703885
rbo_100,9933.067500000001,-0.6693249999999873,-4.443599173316581
rema_50100150,9699.402699999991,-3.005973000000084,-4.388821032661937
rrg,9611.817900000002,-3.8818209999999853,-5.5427040255698135
rsma_50100150,9536.567299999988,-4.634327000000116,-5.097545305180135
