Signal,Final Equity,Total Return,Max Drawdown
rrg,10287.460599999999,2.8746059999999796,-3.81457543138009
rbo_50,10272.662100000001,2.726621000000007,-4.9096029810477635
rtt_5020,10232.932100000002,2.3293210000000286,-4.35959238583896
rbo_20,10208.742,2.0874199999999954,-4.2301333795184535
rema_100150,10096.320999999998,0.9632099999999699,-5.098510502078754
rema_50100,9953.990000000005,-0.4600999999999522,-3.853630790888595
rsma_50100150,9909.790500000021,-0.9020949999997918,-4.17666821442744
rsma_100150,9908.946400000004,-0.9105359999999618,-4.788862430846893
rema_50100150,9793.491200000002,-2.0650879999999816,-3.6545686982702623
rbo_100,9783.30660000001,-2.166933999999887,-4.607881640181467
rsma_50100,9634.8031,-3.6519690000000105,-4.2249328042412895
