Signal,Final Equity,Total Return,Max Drawdown
rbo_100,10336.457500000006,3.3645750000000696,-3.48276661284441
rbo_50,10330.148800000012,3.301488000000119,-3.9360851170120768
rrg,10268.192699999998,2.681926999999984,-2.6238888996218765
rema_50100,10241.653300000007,2.416533000000065,-3.6132919834050083
rsma_50100,10187.633100000008,1.8763310000000866,-2.929200519357404
rema_100150,10045.05470000001,0.45054700000008996,-2.5757410143105717
rtt_5020,10020.896400000009,0.2089640000000781,-2.2614360427424356
rema_50100150,9936.509299999996,-0.6349070000000401,-2.37318615300898
rbo_20,9923.278200000004,-0.7672179999999584,-2.5571426873243177
rsma_100150,9920.116899999995,-0.7988310000000443,-3.128193962718905
rsma_50100150,9916.605900000004,-0.8339409999999603,-2.7014689123036995
